/home/user/anaconda3/envs/mvrec/lib/python3.10/site-packages/alpha_clip/alpha_clip.py:6: UserWarning: pkg_resources is deprecated as an API. See https://setuptools.pypa.io/en/latest/pkg_resources.html. The pkg_resources package is slated for removal as early as 2025-11-30. Refrain from using this package or pin to Setuptools<81.
  from pkg_resources import packaging
/home/user/Projects/research/MVREC/modules/utils.py:407: FutureWarning: Setting an item of incompatible dtype is deprecated and will raise an error in a future version of pandas. Value '' has dtype incompatible with float64, please explicitly cast to a compatible dtype first.
  data.fillna('', inplace=True)
/home/user/Projects/research/MVREC/modules/utils.py:407: FutureWarning: Setting an item of incompatible dtype is deprecated and will raise an error in a future version of pandas. Value '' has dtype incompatible with float64, please explicitly cast to a compatible dtype first.
  data.fillna('', inplace=True)
<module 'lyus' from '/home/user/Projects/research/MVREC/lyus/__init__.py'>
[OrderedDict([('data_option', 'mvtec_carpet_data'), ('ClipModel.classifier', 'EchoClassfierF'), ('ClipModel.backbone_name', 'ViT-L/14'), ('ClipModel.clip_name', 'AlphaClip'), ('debug.k_shot', 1), ('data.input_shape', 224), ('data.mv_method', 'mso'), ('debug.acti_beta', 1), ('exp_name', 'mvrec_1shot_finetune'), ('run_name', 'carpet')])]
param=Param()
param.min_size=512
param.input_shape=224
param.means=[0.485, 0.456, 0.406]
param.stds=[0.229, 0.224, 0.225]
param.roi_size_list=[256, 384, 512]
param.mv_method='mso'
param.root='/home/user/Projects/Data/MAN_AI/MVTec-FS/image/'
param.config_name='/home/user/Projects/Data/MAN_AI/MVTec-FS/CONFIG/carpet_config1/'
param.class_names=['color', 'cut', 'hole', 'metal_contamination', 'thread']
param.num_classes=5
param.base_class_names=[]
param.novel_class_names=[]
param.data_name='mvtec_carpet_data'

PROJECT_NAME: MVREC
SAVE_ROOT: /home/user/Projects/research/MVREC/OUTPUT
Trainable parameters:
Trainable parameters:
['weight_name']
classificationMetric, cls: 5
Loading existing samples from ./buffer/mso/AlphaClip_ViT-L/14_mvtec_carpet_data_support.pt
Loading existing samples from ./buffer/mso/AlphaClip_ViT-L/14_mvtec_carpet_data_query.pt

0it [00:00, ?it/s]
50it [00:00, 622300.30it/s]

  0%|          | 0/5 [00:00<?, ?it/s]
100%|██████████| 5/5 [00:00<00:00, 11238.76it/s]
{0: 1, 1: 1, 4: 1, 3: 1, 2: 1}
Features saved to before_train_features.npy
Labels saved to before_train_labels.npy

Training Progress:   0%|          | 0/500 [00:00<?, ?it/s]
Training Progress:   0%|          | 0/500 [00:00<?, ?it/s, alpha=20.0000, loss=1.43, lr=0.0001, tau=0.110]
Training Progress:   0%|          | 1/500 [00:00<00:26, 18.82it/s, alpha=20.0000, loss=1.37, lr=0.0001, tau=0.110]
Training Progress:   0%|          | 2/500 [00:00<00:13, 36.02it/s, alpha=20.0000, loss=1.31, lr=0.0001, tau=0.110]
Training Progress:   1%|          | 3/500 [00:00<00:09, 51.70it/s, alpha=20.0000, loss=1.25, lr=0.0001, tau=0.110]
Training Progress:   1%|          | 4/500 [00:00<00:07, 66.18it/s, alpha=20.0000, loss=1.2, lr=0.0001, tau=0.110] 
Training Progress:   1%|          | 5/500 [00:00<00:06, 79.58it/s, alpha=20.0000, loss=1.15, lr=0.0001, tau=0.110]
Training Progress:   1%|          | 6/500 [00:00<00:05, 91.95it/s, alpha=20.0000, loss=1.11, lr=0.0001, tau=0.110]
Training Progress:   1%|▏         | 7/500 [00:00<00:04, 103.26it/s, alpha=20.0000, loss=1.06, lr=9.99e-5, tau=0.110]
Training Progress:   2%|▏         | 8/500 [00:00<00:04, 113.95it/s, alpha=20.0000, loss=1.03, lr=9.99e-5, tau=0.110]
Training Progress:   2%|▏         | 9/500 [00:00<00:04, 119.71it/s, alpha=20.0000, loss=0.992, lr=9.99e-5, tau=0.110]
Training Progress:   2%|▏         | 10/500 [00:00<00:03, 126.74it/s, alpha=20.0000, loss=0.961, lr=9.99e-5, tau=0.110]
Training Progress:   2%|▏         | 11/500 [00:00<00:03, 134.10it/s, alpha=20.0000, loss=0.935, lr=9.99e-5, tau=0.110]
Training Progress:   2%|▏         | 12/500 [00:00<00:03, 141.23it/s, alpha=20.0000, loss=0.914, lr=9.98e-5, tau=0.110]
Training Progress:   3%|▎         | 13/500 [00:00<00:03, 148.07it/s, alpha=20.0000, loss=0.894, lr=9.98e-5, tau=0.110]
Training Progress:   3%|▎         | 14/500 [00:00<00:03, 154.59it/s, alpha=20.0000, loss=0.878, lr=9.98e-5, tau=0.110]
Training Progress:   3%|▎         | 15/500 [00:00<00:03, 160.50it/s, alpha=20.0000, loss=0.862, lr=9.98e-5, tau=0.110]
Training Progress:   3%|▎         | 16/500 [00:00<00:02, 166.19it/s, alpha=20.0000, loss=0.848, lr=9.97e-5, tau=0.110]
Training Progress:   3%|▎         | 17/500 [00:00<00:02, 170.23it/s, alpha=20.0000, loss=0.835, lr=9.97e-5, tau=0.110]
Training Progress:   4%|▎         | 18/500 [00:00<00:02, 175.13it/s, alpha=20.0000, loss=0.822, lr=9.97e-5, tau=0.110]
Training Progress:   4%|▍         | 19/500 [00:00<00:02, 184.74it/s, alpha=20.0000, loss=0.822, lr=9.97e-5, tau=0.110]
Training Progress:   4%|▍         | 19/500 [00:00<00:02, 184.74it/s, alpha=20.0000, loss=0.811, lr=9.96e-5, tau=0.110]
Training Progress:   4%|▍         | 20/500 [00:00<00:02, 184.74it/s, alpha=20.0000, loss=0.801, lr=9.96e-5, tau=0.110]
Training Progress:   4%|▍         | 21/500 [00:00<00:02, 184.74it/s, alpha=20.0000, loss=0.791, lr=9.96e-5, tau=0.110]
Training Progress:   4%|▍         | 22/500 [00:00<00:02, 184.74it/s, alpha=20.0000, loss=0.782, lr=9.95e-5, tau=0.110]
Training Progress:   5%|▍         | 23/500 [00:00<00:02, 184.74it/s, alpha=20.0000, loss=0.773, lr=9.95e-5, tau=0.110]
Training Progress:   5%|▍         | 24/500 [00:00<00:02, 184.74it/s, alpha=20.0000, loss=0.765, lr=9.94e-5, tau=0.110]
Training Progress:   5%|▌         | 25/500 [00:00<00:02, 184.74it/s, alpha=20.0000, loss=0.756, lr=9.94e-5, tau=0.110]
Training Progress:   5%|▌         | 26/500 [00:00<00:02, 184.74it/s, alpha=20.0000, loss=0.748, lr=9.94e-5, tau=0.110]
Training Progress:   5%|▌         | 27/500 [00:00<00:02, 184.74it/s, alpha=20.0000, loss=0.739, lr=9.93e-5, tau=0.110]
Training Progress:   6%|▌         | 28/500 [00:00<00:02, 184.74it/s, alpha=20.0000, loss=0.731, lr=9.93e-5, tau=0.110]
Training Progress:   6%|▌         | 29/500 [00:00<00:02, 184.74it/s, alpha=20.0000, loss=0.723, lr=9.92e-5, tau=0.110]
Training Progress:   6%|▌         | 30/500 [00:00<00:02, 184.74it/s, alpha=20.0000, loss=0.716, lr=9.91e-5, tau=0.110]
Training Progress:   6%|▌         | 31/500 [00:00<00:02, 184.74it/s, alpha=20.0000, loss=0.708, lr=9.91e-5, tau=0.110]
Training Progress:   6%|▋         | 32/500 [00:00<00:02, 184.74it/s, alpha=20.0000, loss=0.7, lr=9.9e-5, tau=0.110]   
Training Progress:   7%|▋         | 33/500 [00:00<00:02, 184.74it/s, alpha=20.0000, loss=0.693, lr=9.9e-5, tau=0.110]
Training Progress:   7%|▋         | 34/500 [00:00<00:02, 184.74it/s, alpha=20.0000, loss=0.685, lr=9.89e-5, tau=0.110]
Training Progress:   7%|▋         | 35/500 [00:00<00:02, 184.74it/s, alpha=20.0000, loss=0.678, lr=9.89e-5, tau=0.110]
Training Progress:   7%|▋         | 36/500 [00:00<00:02, 184.74it/s, alpha=20.0000, loss=0.67, lr=9.88e-5, tau=0.110] 
Training Progress:   7%|▋         | 37/500 [00:00<00:02, 184.74it/s, alpha=20.0000, loss=0.663, lr=9.87e-5, tau=0.110]
Training Progress:   8%|▊         | 38/500 [00:00<00:02, 184.74it/s, alpha=20.0000, loss=0.655, lr=9.87e-5, tau=0.110]
Training Progress:   8%|▊         | 39/500 [00:00<00:02, 184.74it/s, alpha=20.0000, loss=0.648, lr=9.86e-5, tau=0.110]
Training Progress:   8%|▊         | 40/500 [00:00<00:02, 184.74it/s, alpha=20.0000, loss=0.641, lr=9.85e-5, tau=0.110]
Training Progress:   8%|▊         | 41/500 [00:00<00:02, 184.74it/s, alpha=20.0000, loss=0.634, lr=9.84e-5, tau=0.110]
Training Progress:   8%|▊         | 42/500 [00:00<00:02, 184.74it/s, alpha=20.0000, loss=0.627, lr=9.84e-5, tau=0.110]
Training Progress:   9%|▊         | 43/500 [00:00<00:02, 184.74it/s, alpha=20.0000, loss=0.62, lr=9.83e-5, tau=0.110] 
Training Progress:   9%|▉         | 44/500 [00:00<00:02, 184.74it/s, alpha=20.0000, loss=0.613, lr=9.82e-5, tau=0.110]
Training Progress:   9%|▉         | 45/500 [00:00<00:02, 184.74it/s, alpha=20.0000, loss=0.607, lr=9.81e-5, tau=0.110]
Training Progress:   9%|▉         | 46/500 [00:00<00:02, 184.74it/s, alpha=20.0000, loss=0.6, lr=9.81e-5, tau=0.110]  
Training Progress:   9%|▉         | 47/500 [00:00<00:02, 184.74it/s, alpha=20.0000, loss=0.593, lr=9.8e-5, tau=0.110]
Training Progress:  10%|▉         | 48/500 [00:00<00:02, 184.74it/s, alpha=20.0000, loss=0.587, lr=9.79e-5, tau=0.110]
Training Progress:  10%|▉         | 49/500 [00:00<00:02, 184.74it/s, alpha=20.0000, loss=0.581, lr=9.78e-5, tau=0.110]
Training Progress:  10%|█         | 50/500 [00:00<00:02, 184.74it/s, alpha=20.0000, loss=0.574, lr=9.77e-5, tau=0.110]
Training Progress:  10%|█         | 51/500 [00:00<00:01, 259.06it/s, alpha=20.0000, loss=0.574, lr=9.77e-5, tau=0.110]
Training Progress:  10%|█         | 51/500 [00:00<00:01, 259.06it/s, alpha=20.0000, loss=0.568, lr=9.76e-5, tau=0.110]
Training Progress:  10%|█         | 52/500 [00:00<00:01, 259.06it/s, alpha=20.0000, loss=0.562, lr=9.75e-5, tau=0.110]
Training Progress:  11%|█         | 53/500 [00:00<00:01, 259.06it/s, alpha=20.0000, loss=0.556, lr=9.74e-5, tau=0.110]
Training Progress:  11%|█         | 54/500 [00:00<00:01, 259.06it/s, alpha=20.0000, loss=0.55, lr=9.73e-5, tau=0.110] 
Training Progress:  11%|█         | 55/500 [00:00<00:01, 259.06it/s, alpha=20.0000, loss=0.544, lr=9.72e-5, tau=0.110]
Training Progress:  11%|█         | 56/500 [00:00<00:01, 259.06it/s, alpha=20.0000, loss=0.538, lr=9.71e-5, tau=0.110]
Training Progress:  11%|█▏        | 57/500 [00:00<00:01, 259.06it/s, alpha=20.0000, loss=0.533, lr=9.7e-5, tau=0.110] 
Training Progress:  12%|█▏        | 58/500 [00:00<00:01, 259.06it/s, alpha=20.0000, loss=0.527, lr=9.69e-5, tau=0.110]
Training Progress:  12%|█▏        | 59/500 [00:00<00:01, 259.06it/s, alpha=20.0000, loss=0.522, lr=9.68e-5, tau=0.110]
Training Progress:  12%|█▏        | 60/500 [00:00<00:01, 259.06it/s, alpha=20.0000, loss=0.516, lr=9.67e-5, tau=0.110]
Training Progress:  12%|█▏        | 61/500 [00:00<00:01, 259.06it/s, alpha=20.0000, loss=0.511, lr=9.66e-5, tau=0.110]
Training Progress:  12%|█▏        | 62/500 [00:00<00:01, 259.06it/s, alpha=20.0000, loss=0.505, lr=9.65e-5, tau=0.110]
Training Progress:  13%|█▎        | 63/500 [00:00<00:01, 259.06it/s, alpha=20.0000, loss=0.5, lr=9.64e-5, tau=0.110]  
Training Progress:  13%|█▎        | 64/500 [00:00<00:01, 259.06it/s, alpha=20.0000, loss=0.495, lr=9.63e-5, tau=0.110]
Training Progress:  13%|█▎        | 65/500 [00:00<00:01, 259.06it/s, alpha=20.0000, loss=0.49, lr=9.62e-5, tau=0.110] 
Training Progress:  13%|█▎        | 66/500 [00:00<00:01, 259.06it/s, alpha=20.0000, loss=0.485, lr=9.61e-5, tau=0.110]
Training Progress:  13%|█▎        | 67/500 [00:00<00:01, 259.06it/s, alpha=20.0000, loss=0.48, lr=9.6e-5, tau=0.110]  
Training Progress:  14%|█▎        | 68/500 [00:00<00:01, 259.06it/s, alpha=20.0000, loss=0.475, lr=9.58e-5, tau=0.110]
Training Progress:  14%|█▍        | 69/500 [00:00<00:01, 259.06it/s, alpha=20.0000, loss=0.47, lr=9.57e-5, tau=0.110] 
Training Progress:  14%|█▍        | 70/500 [00:00<00:01, 259.06it/s, alpha=20.0000, loss=0.465, lr=9.56e-5, tau=0.110]
Training Progress:  14%|█▍        | 71/500 [00:00<00:01, 259.06it/s, alpha=20.0000, loss=0.461, lr=9.55e-5, tau=0.110]
Training Progress:  14%|█▍        | 72/500 [00:00<00:01, 259.06it/s, alpha=20.0000, loss=0.456, lr=9.53e-5, tau=0.110]
Training Progress:  15%|█▍        | 73/500 [00:00<00:01, 259.06it/s, alpha=20.0000, loss=0.452, lr=9.52e-5, tau=0.110]
Training Progress:  15%|█▍        | 74/500 [00:00<00:01, 259.06it/s, alpha=20.0000, loss=0.447, lr=9.51e-5, tau=0.110]
Training Progress:  15%|█▌        | 75/500 [00:00<00:01, 259.06it/s, alpha=20.0000, loss=0.443, lr=9.5e-5, tau=0.110] 
Training Progress:  15%|█▌        | 76/500 [00:00<00:01, 259.06it/s, alpha=20.0000, loss=0.438, lr=9.48e-5, tau=0.110]
Training Progress:  15%|█▌        | 77/500 [00:00<00:01, 259.06it/s, alpha=20.0000, loss=0.434, lr=9.47e-5, tau=0.110]
Training Progress:  16%|█▌        | 78/500 [00:00<00:01, 259.06it/s, alpha=20.0000, loss=0.43, lr=9.46e-5, tau=0.110] 
Training Progress:  16%|█▌        | 79/500 [00:00<00:01, 259.06it/s, alpha=20.0000, loss=0.426, lr=9.44e-5, tau=0.110]
Training Progress:  16%|█▌        | 80/500 [00:00<00:01, 259.06it/s, alpha=20.0000, loss=0.422, lr=9.43e-5, tau=0.110]
Training Progress:  16%|█▌        | 81/500 [00:00<00:01, 259.06it/s, alpha=20.0000, loss=0.418, lr=9.42e-5, tau=0.110]
Training Progress:  16%|█▋        | 82/500 [00:00<00:01, 259.06it/s, alpha=20.0000, loss=0.414, lr=9.4e-5, tau=0.110] 
Training Progress:  17%|█▋        | 83/500 [00:00<00:01, 259.06it/s, alpha=20.0000, loss=0.41, lr=9.39e-5, tau=0.110]
Training Progress:  17%|█▋        | 84/500 [00:00<00:01, 287.80it/s, alpha=20.0000, loss=0.41, lr=9.39e-5, tau=0.110]
Training Progress:  17%|█▋        | 84/500 [00:00<00:01, 287.80it/s, alpha=20.0000, loss=0.406, lr=9.37e-5, tau=0.110]
Training Progress:  17%|█▋        | 85/500 [00:00<00:01, 287.80it/s, alpha=20.0000, loss=0.403, lr=9.36e-5, tau=0.110]
Training Progress:  17%|█▋        | 86/500 [00:00<00:01, 287.80it/s, alpha=20.0000, loss=0.399, lr=9.34e-5, tau=0.110]
